IID,A.1,A.2,A.prob,B.1,B.2,B.prob,C.1,C.2,C.prob,DPB1.1,DPB1.2,DPB1.prob,DQA1.1,DQA1.2,DQA1.prob,DQB1.1,DQB1.2,DQB1.prob,DRB1.1,DRB1.2,DRB1.prob,DPA1.1,DPA1.2,DPA1.prob,DRB3.1,DRB3.2,DRB3.prob,DRB4.1,DRB4.2,DRB4.prob,DRB5.1,DRB5.2,DRB5.prob,ArrayID
HLA_1494,01:01,29:02,0.873169192873006,07:02,08:01,0.949381252505138,07:01,07:02,0.934884640472858,03:01,04:01,0.467490091806162,01:02,03:01,0.928507263750175,03:02,06:02,0.964856754191417,04:04,15:01,0.345462781079194,01:03,01:03,0.905093719992318,00:00,00:00,0.918783771786312,00:00,01:03,0.909430868652012,00:00,01:01,0.910099138835913,2
HLA_1495,02:01,24:02,0.953001055629834,14:02,15:01,0.989377247366816,03:04,08:02,0.977131793265663,01:01,04:01,0.931376213158342,01:02,03:01,0.928665959900937,03:02,06:09,0.978749794172898,04:01,13:02,0.988494354194226,01:03,02:02,0.886132172669101,00:00,03:01,0.93673324016857,00:00,01:03,0.885695041218297,00:00,00:00,0.984451680901354,4
HLA_1496,01:01,11:01,0.989869741987594,35:03,56:01,0.965356925538269,01:02,04:01,0.99965181030047,03:01,04:01,0.692768580028096,01:01,01:04,0.870337009873289,05:01,05:03,0.990900434543074,01:01,14:01,0.863108155554141,01:03,01:03,0.977038655055618,00:00,02:02,0.279712966190932,00:00,00:00,0.741235073970937,00:00,00:00,0.871355782800816,4
HLA_1497,02:01,24:02,0.870310251009402,15:01,35:01,0.867820289670814,03:04,04:01,0.956981593276612,02:01,09:01,0.551563405224488,01:01,03:01,0.50056836440208,03:02,05:01,0.990261130129359,01:01,04:01,0.329002427390229,01:03,02:01,0.939468430348133,00:00,00:00,0.549699859960021,00:00,01:03,0.662146776715676,00:00,00:00,0.788689526429072,4
HLA_1498,02:01,33:03,0.963936398714131,35:01,44:03,0.974410189701381,03:03,14:03,0.99176240730456,04:01,05:01,0.603131749760105,01:02,01:02,0.988402863144257,06:02,06:04,0.930351352069242,13:02,15:01,0.991164456586096,01:03,02:02,0.469992581100286,00:00,03:01,0.622369484264628,00:00,00:00,0.853250563292601,00:00,01:01,0.614205259827971,4
HLA_1499,03:01,30:01,0.979013491605724,13:02,35:01,0.6413131252146,04:01,06:02,0.999064809548267,02:02,17:01e1,0.845936217219604,02:01,05:01,0.999464558155463,02:01,02:02,0.991032609636571,03:01,07:01,0.994523197357623,01:03,02:01,0.963965618222706,00:00,02:02,0.894920414755884,00:00,01:03,0.935284271347729,00:00,00:00,0.98231705571899,4
HLA_1500,02:01,34:02,0.949901674030421,08:01,14:01,0.951877888443705,07:01,08:02,0.944570844740188,04:01,04:01,0.732924517352101,03:01,05:01,0.808111766161515,02:01,03:02,0.992715077769257,03:01,04:05,0.46315573188675,01:03,01:03,0.979288059926506,00:00,01:01,0.89243403582248,00:00,01:03,0.915460581721642,00:00,00:00,0.978945543628438,4
HLA_1501,01:01,03:01,0.966385701378886,40:01,44:03,0.937946985740415,03:04,04:01,0.824695052591982,02:01,04:02,0.648438934061398,01:02,02:01,0.830544049758558,02:02,05:02,0.832903164826803,07:01,16:01,0.333078584738744,01:03,01:03,0.929327674769981,00:00,00:00,0.711731378073198,00:00,01:01,0.534568039102789,00:00,00:00,0.448873177778621,2
HLA_1502,24:02,31:01,0.859767245952939,40:01,51:01,0.98744661808918,03:04,14:02,0.992358659541149,02:01,10:01,0.788772684751076,01:03,03:01,0.969458825542078,03:02,06:03,0.984925545345764,04:04,13:01,0.76973497714061,01:03,02:01,0.95615828006961,00:00,01:01,0.91404604659632,00:00,01:03,0.930677698517387,00:00,00:00,0.986775203867085,5
HLA_1503,02:01,24:02,0.886048597431749,35:03,57:01,0.419988348827992,04:01,06:02,0.962908775343513,04:01,04:01,0.926674427542716,01:02,03:01,0.334391977780624,03:03,05:02,0.878660839328867,07:01,16:01,0.946477322125331,01:03,01:03,0.960642234707797,00:00,00:00,0.950319577250524,00:00,01:03,0.949514372226244,00:00,02:02e1,0.777969558077371,3
HLA_1504,01:02,02:01,0.727583100751932,40:02,49:01,0.990174027988513,02:02,07:01,0.999674782428477,01:01,04:01,0.945653642542714,02:01,05:05,0.783635385582346,03:01,03:03,0.916449001769497,07:01,13:03,0.999999998232139,01:03,02:02,0.795197626946041,00:00,01:01,0.906945017803609,00:00,01:03,0.854814706113481,00:00,00:00,0.981025484007728,5
HLA_1505,24:02,30:02,0.952069600243217,15:17,18:01,0.999988411701628,05:01,07:01,0.999818978729679,05:01,124:01,0.396612267991598,01:02,05:01,0.971331664780571,02:01,06:04,0.985276110347863,03:01,13:02,0.989718050847929,01:03,02:01,0.859855082599582,02:02,03:01,0.940299732280792,00:00,00:00,0.952702821920765,00:00,00:00,0.977638982699023,1
HLA_1506,01:01,02:01,0.939073862125419,27:05,44:03,0.94033311571423,01:02,16:01,0.704458082824202,11:01,13:01,0.763091999816961,01:01,02:01,0.954658808872123,02:02,05:01,0.978688733556554,01:01,07:01,0.774102490535186,02:01,02:01,0.755023744175943,00:00,00:00,0.533173535038517,00:00,01:01,0.502265082481867,00:00,00:00,0.801487677534321,2
HLA_1507,01:01,02:01,0.989007017477605,15:01,37:01,0.980507385650614,03:03,06:02,0.977124816462526,04:01,10:01,0.628441985978973,01:03,05:05,0.905955630659748,03:01,06:03,0.962434813294917,11:01,13:01,0.760466193165267,01:03,02:01,0.949655414658564,01:01,02:02,0.840997943039991,00:00,00:00,0.916730276349949,00:00,00:00,0.970620299716269,4
HLA_1508,01:01,11:01,0.981664045475465,08:01,35:01,0.943169519734684,04:01,07:01,0.999999917389248,01:01,03:01,0.627194182617665,01:01,05:01,0.998283922685804,02:01,05:01,0.99997973337856,01:01,03:01,0.994320898473149,01:03,02:01,0.954861222909614,00:00,01:01,0.453990868805938,00:00,00:00,0.774135860531665,00:00,00:00,0.833475805390496,4
HLA_1509,11:01,29:02,0.905990300195784,07:02,27:05,0.978337145837864,03:03,07:02,0.97369474530966,04:01,04:01,0.751763218878898,01:02,03:01,0.847415818163844,03:02,06:02,0.971102943696291,04:01,15:01,0.807923868125774,01:03,01:03,0.968405991585793,00:00,00:00,0.954823507287825,00:00,01:03,0.925089447966151,00:00,01:01,0.923166302916434,4
HLA_1510,02:01,11:01,0.957933737668896,14:01,18:01,0.998859632839215,08:02,12:03,0.96748232867677,04:01,04:01,0.659909515778995,01:02,02:01,0.997088467360734,02:02,06:02,0.774248060413779,07:01,15:01,0.999941119114378,01:03,01:03,0.976713823102496,00:00,00:00,0.937317918175816,00:00,01:01,0.577735884661272,00:00,01:01,0.942169941921554,5
HLA_1511,03:01,26:01,0.896239218021437,37:01,44:02,0.998629596594264,05:01,06:02,0.999002688372826,04:01,04:02,0.806945153932623,05:05,05:05,0.94855682742115,03:01,03:01,0.987504300603235,11:01,12:01,0.682886562173832,01:03,01:03,0.977252127319167,02:02,02:02,0.875310018130272,00:00,00:00,0.917163657725459,00:00,00:00,0.96652211480849,4
HLA_1512,24:02,32:01,0.982763712838003,35:01,39:01,0.172310068688146,02:02,12:03,0.682063265885199,04:01,04:01,0.595445219138666,01:02,03:03,0.608453942223874,02:02,05:02,0.543167715853335,07:01,16:01,0.419070508347458,01:03,01:03,0.961093861728758,00:00,00:00,0.765737579869032,00:00,01:03,0.509027396672243,00:00,02:02e1,0.639877470356657,5
HLA_1513,24:02,24:02,0.965866329604161,35:02,35:02,0.785302978937301,04:01,04:01,0.999999989307087,13:01,13:01,0.947454924670068,05:05,05:05,0.942081708475022,03:01,03:01,0.994059416384464,11:01,11:04,0.400155291894277,02:01,02:01,0.899908338383093,02:02,02:02,0.940047148401634,00:00,00:00,0.934726605163091,00:00,00:00,0.971878857395381,6
HLA_1514,29:01,30:02,0.736946344234666,07:02,40:02,0.391201818921393,03:04,07:02,0.185637940849547,01:01,04:01,0.502373764027241,01:02,03:03,0.488378433275909,03:01,06:02,0.518265959012853,04:01,15:01,0.295932567642158,01:03,02:01,0.765013423717996,00:00,00:00,0.483441255878829,00:00,01:03,0.905354586284997,00:00,00:00,0.614069273436089,2
HLA_1515,02:06,24:02,0.718002402429347,27:05,58:01,0.997468218235386,01:02,03:02,0.999973093328779,04:02,05:01,0.678425559449994,01:01,01:02,0.989575078627681,05:01,06:09,0.94734072702638,01:01,13:02,0.980776258273332,02:02,02:02,0.511701067285286,00:00,03:01,0.37276659590535,00:00,00:00,0.74962372430596,00:00,00:00,0.777237901527945,4
HLA_1516,02:01,02:01,0.926294924445159,40:02,57:01,0.908077490149281,02:02,06:02,0.964426874267897,01:01,04:01,0.945356590379861,01:02,05:05,0.356196573061604,03:01,03:03,0.955190135066404,07:01,12:01,0.96998234270918,01:03,02:01,0.907392621441126,00:00,02:02,0.941054651241545,00:00,01:03,0.923102344433639,00:00,00:00,0.964480443267608,3
HLA_1517,11:01,68:01,0.965680874429885,44:02,51:01,0.984765345503363,05:01,15:02,0.964653603249465,03:01,04:01,0.115721360333057,01:02,03:03,0.916633458958251,03:01,06:02,0.939896153817548,04:07,15:01,0.574400004358846,01:03,02:01,0.923202038573302,00:00,00:00,0.944047780716913,00:00,01:03,0.919352746050756,00:00,01:01,0.930335322242193,4
HLA_1518,24:02,29:02,0.876379305219583,15:01,45:01,0.972790570870638,03:03,06:02,0.981024868750943,02:01,02:01,0.711566528858967,01:03,05:05,0.860338801710376,03:01,06:03,0.84515412356375,11:01,13:01,0.687391807214103,01:03,01:03,0.965956398912625,02:02,02:02,0.807776237269401,00:00,00:00,0.888244202433084,00:00,00:00,0.948709457725548,4
HLA_1519,02:01,03:01,0.947150117728499,51:01,56:01,0.270315409051329,02:02,07:02,0.94230607332564,04:01,04:01,0.956530603989022,01:01,05:05,0.956395077122341,03:01,05:01,0.949094925905016,01:01,11:01,0.624656693049466,01:03,01:03,0.945432192370606,00:00,02:02,0.479243523984747,00:00,00:00,0.697071014662012,00:00,00:00,0.832713837983664,3
HLA_1520,03:01,31:01,0.855200375659777,07:02,07:02,0.985599385441219,07:02,07:02,0.999695057894421,03:01,04:02,0.499085299348012,01:01,01:02,0.986125291937184,05:01,06:02,0.972265928781962,01:01,15:01,0.972400969520619,01:03,01:03,0.903398827615789,00:00,00:00,0.542314775264138,00:00,00:00,0.757462212901892,00:00,01:01,0.789087191784806,2
HLA_1521,11:01,24:02,0.902516740490371,15:01,49:01,0.426384271786384,04:01,07:01,0.562071516158536,05:01,13:01,0.796389800116801,01:02,04:01,0.983164718763579,04:02,06:02,0.967633909891435,08:04,15:01,0.962584876542758,02:01,02:02,0.61655285554155,00:00,00:00,0.388722643694112,00:00,00:00,0.676589725403717,00:00,01:01,0.446563190076777,4
HLA_1522,02:01,31:01,0.70334538573263,50:01,51:01,0.857104625816242,06:02,15:02,0.812354210808805,04:01,104:01e1,0.90128592800815,02:01,03:01,0.945351802433039,02:02,03:02,0.983399946240101,04:02,07:01,0.906270429897036,01:03,01:03,0.960914359167267,00:00,00:00,0.916577845009539,01:03,01:03,0.860111448904454,00:00,00:00,0.97487626805617,4
HLA_1523,02:01,03:01,0.948394753701634,14:02,44:02,0.990104615459826,05:01,08:02,0.999060007476002,04:01,04:01,0.937648660130568,01:02,01:02,0.997496802224374,06:02,06:02,0.961551650281894,15:01,15:01,0.992654475568166,01:03,01:03,0.981195155999803,00:00,00:00,0.961310566548987,00:00,00:00,0.970399441974822,01:01,01:01,0.905532524846472,5
HLA_1524,03:01,03:01,0.98385738243444,15:10,53:01,0.990296186386754,03:04,04:01,0.98345080269687,01:01,11:01,0.534665745272292,01:02,02:01,0.923910529077045,02:02,06:02,0.79409274857511,07:01,11:01,0.919174206499694,02:01,02:02,0.671617028279799,00:00,02:02,0.373839860917743,00:00,01:03,0.687189371398461,00:00,00:00,0.875167767576863,4
HLA_1525,02:01,02:06,0.793308538355177,40:02,67:01,0.333262704972196,03:04,07:02,0.828881251191188,05:01,05:01,0.674337144507137,01:02,04:01,0.847259714895566,03:02,06:02,0.889761427236912,08:02,15:01,0.926575804343634,02:02,02:02,0.457557459103396,00:00,00:00,0.380166196641969,00:00,00:00,0.678503379071753,00:00,01:01,0.405359519561525,4
HLA_1526,02:01,11:01,0.982732530868343,44:02,52:01,0.98847300081455,05:01,12:02,0.999996074420936,01:01,04:01,0.911023247366939,01:03,03:01,0.932285953747117,03:02,06:01,0.992438040550175,04:02,15:02,0.896230054585321,02:02,02:02,0.780602370512225,00:00,00:00,0.964090641435192,00:00,01:03,0.903957415729793,00:00,01:02e1,0.938577882053002,4
HLA_1527,24:02,26:01,0.623512867679177,39:06,40:02,0.163345095993865,03:04,07:02,0.850747652683268,04:01,05:01,0.521687661509322,01:02,01:02,0.965073916871303,05:02,06:02,0.913876951408678,15:01,16:02,0.625152772475749,01:03,02:02,0.543864638797932,00:00,00:00,0.759354576364289,00:00,00:00,0.812968021939621,01:01,02:02e1,0.529121878310751,4
HLA_1528,26:01,26:01,0.431675990441651,15:01,40:02,0.584246591397039,03:03,03:04,0.783906046421942,02:01,13:01,0.359069420836438,01:02,03:03,0.641900626070327,04:02,06:02,0.562927886648802,04:10,15:01,0.328073265513917,01:03,02:02,0.714871249121339,00:00,00:00,0.734858836195461,00:00,01:03,0.662251400952465,00:00,01:01,0.617856444503775,4
HLA_1529,03:01,23:01,0.992626840813338,07:02,49:01,0.993972811108407,07:01,07:02,0.999999999146384,02:01,04:01,0.743388816592523,01:02,05:05,0.954209718443426,03:01,06:02,0.981805169785611,11:01,15:01,0.495850644812783,01:03,01:03,0.981056850593338,00:00,02:02,0.947535393509552,00:00,00:00,0.941925513263654,00:00,01:01,0.950047740318595,4
HLA_1530,24:02,30:01,0.976104506258988,13:02,40:01,0.997782410630097,03:04,06:02,0.786938270175446,05:01,17:01e1,0.896550883429766,01:02,02:01,0.995125487985936,02:02,06:02,0.978036375369836,07:01,15:01,0.999282769671075,02:01,02:06,0.444215979895136,00:00,00:00,0.771043278038748,00:00,01:03,0.755986290142291,00:00,01:01,0.486844852539642,4
HLA_1531,03:01,74:01,0.65608020151359,15:03,41:01,0.300373032202293,02:10,17:01,0.506572983595478,01:01,02:01,0.227589227004803,01:02,04:01,0.891539841955837,04:02,06:09,0.823894468288913,03:02,13:02,0.97086086194946,01:03,02:02,0.601389764923192,01:01,03:01,0.43581539084834,00:00,00:00,0.815113560639282,00:00,00:00,0.896989150117548,2
HLA_1532,30:02,68:01,0.582085053918473,15:10,58:01,0.176173131256899,01:02,08:01,0.157625203834932,01:01,11:01,0.322364515286395,01:02,01:05,0.103915654748303,03:01,05:01,0.314160461010457,11:01,13:01,0.0682441106507352,02:01,02:01,0.670957872728152,00:00,01:01,0.189997210105117,00:00,00:00,0.664630685196994,00:00,00:00,0.62327483475892,2
HLA_1533,23:01,32:01,0.999869099872158,40:02,44:03,0.993619166712129,02:02,04:01,0.973329356958276,02:01,04:01,0.821875579225402,01:03,02:01,0.992712955424984,02:02,06:03,0.93857767855622,07:01,13:01,0.978324631978293,01:03,01:03,0.984604951205348,00:00,02:02,0.809229231452013,00:00,01:01,0.705054607550277,00:00,00:00,0.984083013630318,4
HLA_1534,66:01,68:02,0.941471289680918,14:02,14:02,0.998574248552596,08:02,08:02,0.9682139175378,02:01,04:01,0.843747306454133,01:01,05:05,0.977397092006284,03:01,05:01,0.990709449389237,01:03,13:03,0.551316386877385,01:03,01:03,0.970737570061373,00:00,01:01,0.496852994568523,00:00,00:00,0.733034190886522,00:00,00:00,0.820859909108455,4
HLA_1535,24:02,24:02,0.839352434023242,15:18,38:02,0.198282836868763,07:02,08:01,0.80699666245687,01:01,05:01,0.702394144234219,01:02,05:05,0.66432522423981,03:01,05:02,0.604107974856173,11:01,15:02,0.337298051341661,02:02,02:02,0.309018983084139,00:00,02:02,0.756717910460928,00:00,00:00,0.781889733711554,00:00,01:01,0.46574809595045,4
HLA_1536,02:06,34:02,0.760195297762986,08:01,52:01,0.573245150456259,07:01,16:01,0.944821377387243,04:01,18:01e1,0.334682394987413,03:03,05:01,0.679229307585838,02:01,02:02,0.839096079494011,03:01,07:01,0.501465715508008,01:03,01:03,0.913598422060681,00:00,01:01,0.820110373640156,00:00,01:03,0.506904522762862,00:00,00:00,0.938375237665172,4
HLA_1537,02:01,03:01,0.945077935098232,15:01,35:01,0.904520978444246,03:03,04:01,0.955923885341178,04:01,04:02,0.919191501344468,01:01,01:03,0.966345432580369,05:01,06:03,0.927575857028098,01:01,13:01,0.962124583300229,01:03,01:03,0.970105726656107,00:00,02:02,0.504549610913459,00:00,00:00,0.616101452235035,00:00,00:00,0.846621769291719,3
HLA_1538,02:01,32:01,0.97948184758214,08:01,44:05,0.998900259914715,02:02,07:01,0.999999978028408,01:01,02:01,0.92409862916059,01:02,05:01,0.99859130411983,02:01,05:02,0.9985589065317,03:01,16:01,0.990815434775362,01:03,02:01,0.950783025920783,00:00,01:01,0.903734888875795,00:00,00:00,0.934081724122243,00:00,02:02e1,0.860800412121275,1
HLA_1539,01:01,03:01,0.965816100884147,40:01,44:05,0.684670807112588,02:02,02:02,0.993309664659989,04:01,04:01,0.947790859490389,01:02,01:02,0.993961456685362,06:02,06:02,0.936803583664689,15:01,15:01,0.992339947923756,01:03,01:03,0.983148518311742,00:00,00:00,0.941928040393235,00:00,00:00,0.954973324480415,01:01,01:01,0.928811088368771,4
HLA_1540,24:02,26:01,0.831052830356244,13:02,18:01,0.999742841621675,06:02,12:03,0.980238236235478,04:01,04:02,0.704614642048966,02:01,05:05,0.975437552937165,02:02,03:01,0.990658342864398,07:01,11:01,0.560031909913106,01:03,01:03,0.984175030049146,00:00,02:02,0.947917606418782,00:00,01:03,0.922450392585518,00:00,00:00,0.97298031703869,4
HLA_1541,02:01,02:01,0.947762994175871,07:02,15:01,0.961546888166614,03:03,07:02,0.965551378799671,04:01,09:01,0.484610934936676,01:02,05:05,0.968598319543493,03:01,06:02,0.943073611790807,11:01,15:01,0.634704953232482,01:03,02:01,0.949004450536157,00:00,02:02,0.947314706493984,00:00,00:00,0.939634987532478,00:00,01:01,0.938690286671895,4
HLA_1542,03:01,23:01,0.976867062901349,15:10,35:01,0.368779339071685,03:04,03:04,0.675192494972176,01:01,02:01,0.39253770925509,01:02,01:02,0.886028647428888,06:02,06:02,0.800289343310947,11:01,15:03,0.788327210728946,01:03,02:02,0.720989542725135,00:00,02:02,0.466142260198952,00:00,00:00,0.866181114422967,00:00,01:01,0.723841221151639,4
HLA_1543,02:01,02:01,0.967581056179928,38:01,44:02,0.862376174122404,05:01,12:03,0.933076619516839,04:01,04:02,0.917750544689694,01:03,01:03,0.836042173420367,06:03,06:03,0.864660934846515,13:01,13:01,0.945536668587792,01:03,01:03,0.965481967994306,01:01,01:01,0.930346575529215,00:00,00:00,0.94733609572556,00:00,00:00,0.981275740705837,3
HLA_1544,02:01,03:01,0.990668695182192,35:01,51:01,0.938883101554663,02:02,04:01,0.99999528211421,04:01,04:01,0.697252360981803,01:02,05:05,0.952313690877497,03:01,06:02,0.965729402976536,11:01,15:01,0.729361637123121,01:03,01:03,0.984998702557804,00:00,02:02,0.924908133459794,00:00,00:00,0.929028777072112,00:00,01:01,0.911271910597127,4
HLA_1545,03:01,29:02,0.982642092295568,40:01,44:03,0.935773772888527,03:04,16:01,0.649931104571938,10:01,11:01,0.826233300324819,02:01,03:01,0.958332002190563,02:02,03:02,0.980042841468808,04:01,07:01,0.715184435835706,02:01,02:01,0.931769250984073,00:00,00:00,0.924559689097388,01:01,01:03,0.667609798428536,00:00,00:00,0.985776440963,5
HLA_1546,02:01,24:02,0.753774368983979,40:02,44:02,0.696169227255726,02:02,05:01,0.761513184317452,01:01,10:01,0.915366938239397,01:02,05:05,0.292824620109312,02:02,03:01,0.921662312554753,07:01,11:01,0.609687388903754,02:01,02:01,0.857250201786253,00:00,02:02,0.931247233409529,00:00,01:01,0.626101828818201,00:00,00:00,0.971605259809246,3
HLA_1547,01:01,24:02,0.963422002852194,08:01,40:01,0.998313057670104,03:04,07:01,0.999603566929659,02:01,04:01,0.879865132293562,02:01,05:01,0.9931023579529,02:01,03:03,0.987744181327828,03:01,07:01,0.9999598518742,01:03,01:03,0.980881024943015,00:00,01:01,0.929485017610567,00:00,01:03,0.869706360604021,00:00,00:00,0.983643414143006,5
HLA_1548,02:01,02:07,0.489795411922165,15:01,46:01,0.552916512166291,01:02,03:03,0.814651460976703,05:01,14:01,0.532552847859825,01:02,05:03,0.591119375793561,03:01,06:02,0.955854972230111,12:01,15:01,0.419247625420737,02:01,02:02,0.589721151396667,00:00,01:01,0.400928676069943,00:00,00:00,0.829065290297111,00:00,01:01,0.346271229716135,4
HLA_1549,01:01,23:01,0.980767140975798,08:01,44:03,0.989745365433174,04:01,07:01,0.983628144072891,02:01,03:01,0.79116746129222,01:02,03:01,0.298960310338892,02:02,03:02,0.94882301639217,04:04,07:01,0.839344952171001,01:03,01:03,0.937860043050966,00:00,00:00,0.959184698094422,01:01,01:03,0.734777652946967,00:00,00:00,0.986959620830034,3
HLA_1550,01:01,24:02,0.889463661971115,14:02,57:01,0.999999998754522,06:02,08:02,0.999265953878195,02:01,04:01,0.900884497599359,01:01,02:01,0.998739163739686,03:03,05:01,0.999920745667274,01:02,07:01,0.99999975144242,01:03,01:03,0.983732991682464,00:00,00:00,0.479506735839878,00:00,01:03,0.829700281347225,00:00,00:00,0.825543638274757,5
HLA_1551,02:07,11:01,0.8639440608578,15:02,46:01,0.9622504388123,01:02,08:01,0.901043775404317,02:01,02:01,0.28013655159514,01:02,01:02,0.724160044431941,05:02,06:01,0.841531259045869,15:01,16:02,0.406196785680712,02:02,02:02,0.375996328491604,00:00,00:00,0.596098290620537,00:00,00:00,0.847276167803305,01:01,02:02e1,0.24564470472493,4
HLA_1552,02:06,24:02,0.477309008712816,15:01,40:01,0.583140099838744,03:03,07:02,0.871031064635363,02:01,02:01,0.91135519587806,03:01,04:01,0.934003173028927,03:02,04:02,0.984280640912459,04:04,08:02,0.310379799625868,01:03,01:03,0.977522583378697,00:00,00:00,0.555370408309631,00:00,01:03,0.705304216985162,00:00,00:00,0.919733923126639,5
HLA_1553,02:01,02:02,0.88526263157498,40:01,40:02,0.999751315414556,02:02,03:04,0.996670814774427,04:01,04:02,0.922551186320749,01:02,01:03,0.994003672139543,06:03,06:04,0.976310550140088,13:01,13:02,0.983486704396757,01:03,01:03,0.977405700766648,02:02,03:01,0.876984790001935,00:00,00:00,0.952949432817533,00:00,00:00,0.983624022523124,1
HLA_1554,03:01,24:02,0.9073607029496,13:02,35:01,0.514992118340717,04:01,06:02,0.9806514827766,04:01,14:01,0.799643068460923,01:01,05:05,0.346209075160229,02:02,05:01,0.943403427990991,01:01,07:01,0.950471507171954,01:03,02:01,0.850356856460158,00:00,00:00,0.536854114336649,00:00,01:03,0.626869658951987,00:00,00:00,0.847644509534244,3
HLA_1555,02:01,02:05,0.985280112563601,15:01,50:01,0.91444568491636,03:04,06:02,0.966374611304213,04:01,104:01e1,0.904677658276866,01:03,02:01,0.998830581814814,02:02,06:03,0.992439296696533,07:01,13:01,0.99689865597482,01:03,01:03,0.943083144551056,00:00,02:02,0.894786835744754,00:00,01:03,0.927825244227794,00:00,00:00,0.981678496348598,1
HLA_1556,23:01,68:02,0.853583350767332,40:01,51:01,0.650276309320412,03:04,06:02,0.272944484953429,01:01,13:01,0.171485808716253,01:02,05:05,0.243842740913383,03:01,06:04,0.375385881422382,08:04,13:02,0.280580924712418,02:01,02:01,0.591453456763585,00:00,03:01,0.247874332440569,00:00,00:00,0.802622260243217,00:00,00:00,0.848619032349936,2
HLA_1557,03:01,11:01,0.975094921740578,07:02,35:01,0.938899562671124,04:01,07:02,0.984751650859509,02:01,02:01,0.921628463469723,01:02,05:05,0.948873116436973,03:01,06:02,0.915203946139982,11:01,15:01,0.514584841080194,01:03,01:03,0.961968998957223,00:00,02:02,0.931012792950721,00:00,00:00,0.946814563712979,00:00,01:01,0.926906945231501,3
HLA_1558,01:01,02:05,0.993020648115286,27:05,58:01,0.991217127566256,01:02,07:01,0.995805087521272,04:01,104:01e1,0.280153442250403,01:01,01:02,0.993289299222749,05:01,06:09,0.978276812118896,01:01,13:02,0.771703742281802,01:03,01:03,0.945577640015496,00:00,03:01,0.419492141298036,00:00,00:00,0.721995106429151,00:00,00:00,0.813964902752587,4
HLA_1559,02:01,26:01,0.738128512129097,08:01,51:01,0.952893497340139,01:02,07:01,0.998393709356001,04:01,04:01,0.615477456964023,05:01,05:05,0.977267369806214,02:01,03:01,0.989199162249177,03:01,11:04,0.959401639177182,01:03,01:03,0.976418481675489,01:01,02:02,0.895258549223217,00:00,00:00,0.89293082139674,00:00,00:00,0.971827943288423,4
HLA_1560,24:02,30:02,0.49701123527508,15:01,44:03,0.727836748046455,04:01,16:01,0.44594026458027,02:01,11:01,0.639330365564863,01:01,02:01,0.730558740936731,02:02,05:01,0.736379182352838,01:01,07:01,0.902670814293648,01:03,02:01,0.819803955892276,00:00,00:00,0.469919897309141,00:00,01:03,0.439430819770378,00:00,00:00,0.763482110096161,2
HLA_1561,02:01,02:01,0.974837283324863,44:02,57:01,0.988130522039243,05:01,06:02,0.999978493084909,04:01,04:01,0.774408445417741,02:01,03:01,0.848386811853391,03:02,03:03,0.99239221722181,04:02,07:01,0.67500135603723,01:03,01:03,0.984815094863863,00:00,00:00,0.954024107008635,01:03,01:03,0.859310244776332,00:00,00:00,0.973325325555819,4
HLA_1562,03:01,68:01,0.993117164687552,27:02,35:01,0.854977147918883,02:02,04:01,0.999999954809532,03:01,04:01,0.892180217801273,01:01,01:02,0.998217399490053,05:01,05:02,0.998405459049333,01:01,16:01,0.986679661965747,01:03,01:03,0.974952403194179,00:00,00:00,0.546604026207803,00:00,00:00,0.778210967426924,00:00,02:02e1,0.68765748726397,5
HLA_1563,02:01,02:01,0.923936329381912,27:05,51:01,0.703717580570491,02:02,14:02,0.953988001130661,04:01,04:01,0.551017553383638,03:02,05:01,0.787389119400074,02:01,03:03,0.976515856414209,03:01,09:01,0.967502349522969,01:03,01:03,0.969699630186411,00:00,02:02,0.829896631804168,00:00,01:03,0.810207221010179,00:00,00:00,0.97452011710792,4
HLA_1564,26:01,29:02,0.962435007361008,27:05,44:03,0.994967385092796,01:02,16:01,0.998410699180431,04:01,11:01,0.967891329251968,01:01,02:01,0.998593970540193,02:02,05:01,0.995756663811997,01:01,07:01,0.999493034992591,01:03,02:01,0.956469762006736,00:00,00:00,0.475165774145602,00:00,01:01,0.55604619476727,00:00,00:00,0.863675153723091,4
HLA_1565,01:01,69:01,0.891491402605384,55:01,56:01,0.867250322132284,01:02,01:02,0.99768322687123,02:01,04:01,0.791020616584777,01:03,05:03,0.864462390843693,03:01,06:03,0.925731422355065,11:01,13:01,0.406674357373991,01:03,01:03,0.971149787208506,01:01,02:02,0.617121031130392,00:00,00:00,0.910473213726109,00:00,00:00,0.953407238677723,4
HLA_1566,02:01,11:01,0.985625870365289,15:01,44:02,0.982094174889731,03:03,05:01,0.930741522972359,01:01,04:01,0.81477784568817,03:03,05:01,0.927226097981946,02:01,03:01,0.96385831758136,03:01,04:01,0.876279844986666,01:03,02:01,0.956313643880112,00:00,01:01,0.778752262193164,00:00,01:03,0.920723146379878,00:00,00:00,0.969117431147787,4
HLA_1567,01:01,33:01,0.968731721708571,08:01,14:02,0.982040034003141,07:01,08:02,0.988515564057771,01:01,04:01,0.915028840062838,01:01,05:01,0.983494020839747,02:01,05:01,0.97722473216799,01:02,03:01,0.987114533872747,01:03,02:01,0.914365357522911,00:00,01:01,0.501871037861467,00:00,00:00,0.728604746242451,00:00,00:00,0.739547162976707,3
